product_name,price,picture,calorie,protein,fat,carbohydrate,sugar,fiber,salt,url
マルチミネラルが摂れる　全粒粉バタークッキー,168,https://www.lawson.co.jp/recommend/original/detail/img/l775788.jpg,181,2.7,10.2,21,18.3,2.7,0.11,https://www.lawson.co.jp/recommend/original/detail/1504741_1996.html
プラントベースのストロベリー＆ココナッツビスケット,228,https://www.lawson.co.jp/recommend/original/detail/img/l746705.jpg,148,1.8,7.5,27.6,9.1,18.5,0.2,https://www.lawson.co.jp/recommend/original/detail/1485345_1996.html
プラントベースのポルボローネ　メープル味,218,https://www.lawson.co.jp/recommend/original/detail/img/l760137.jpg,231,2.7,13.2,25.9,25,0.9,0.12,https://www.lawson.co.jp/recommend/original/detail/1491410_1996.html
プラントベース　グリッシーニ　トマトバジル味,168,https://www.lawson.co.jp/recommend/original/detail/img/l778394.jpg,114,2.9,4,17,16.1,0.9,0.42,https://www.lawson.co.jp/recommend/original/detail/1505852_1996.html
乳酸菌が摂れる　ミニアスパラガスボーロ,158,https://www.lawson.co.jp/recommend/original/detail/img/l775805.jpg,225,3.4,7.1,38.3,35.9,2.4,0.5,https://www.lawson.co.jp/recommend/original/detail/1504482_1996.html
鉄分とマルチビタミンが摂れるミニオールレーズン,168,https://www.lawson.co.jp/recommend/original/detail/img/l734667_1.jpg,242,3.5,7.1,42.1,40.1,2,0.4,https://www.lawson.co.jp/recommend/original/detail/1475532_1996.html
アーモンドチョコレート(イヌリン使用),288,https://www.lawson.co.jp/recommend/original/detail/img/l551146_4.jpg,228,5.5,18.4,14.8,5.3,9.5,0.03,https://www.lawson.co.jp/recommend/original/detail/1425192_1996.html
マカダミアナッツチョコレート(イヌリン使用),288,https://www.lawson.co.jp/recommend/original/detail/img/l645678_2.jpg,215,2.5,18.8,12.6,5.1,7.5,0.02,https://www.lawson.co.jp/recommend/original/detail/1444709_1996.html
キシリトールチョコレート,228,https://www.lawson.co.jp/recommend/original/detail/img/l775802.jpg,183,2.1,14.7,15.2,13.5,1.7,0.03,https://www.lawson.co.jp/recommend/original/detail/1504478_1996.html
こんにゃくチップス　のりしお味,168,https://www.lawson.co.jp/recommend/original/detail/img/l551123_2.jpg,58,0.1,1.7,12.2,9,3.2,0.2,https://www.lawson.co.jp/recommend/original/detail/1424110_1996.html
オートミールチップス　メープルシュガー味,168,https://www.lawson.co.jp/recommend/original/detail/img/l787553.jpg,75,0.2,3.6,10.5,8.4,2.1,0.2,https://www.lawson.co.jp/recommend/original/detail/1509545_1996.html
クエン酸が摂れる　ポテトチップス　梅味,168,https://www.lawson.co.jp/recommend/original/detail/img/l778393.jpg,252,1.7,16.3,25.5,23.5,2,0.3,https://www.lawson.co.jp/recommend/original/detail/1505853_1996.html
沖縄県産さとうきびからできた黒糖味さつまいもチップス,168,https://www.lawson.co.jp/recommend/original/detail/img/l760135.jpg,181,1,9.8,23.3,21.2,2.1,0.08,https://www.lawson.co.jp/recommend/original/detail/1491999_1996.html
1日分の鉄分が摂れる　こつぶキャラメルコーン,158,https://www.lawson.co.jp/recommend/original/detail/img/l775806.jpg,228,0.8,14,24.8,24.6,0.2,0.13,https://www.lawson.co.jp/recommend/original/detail/1504479_1996.html
キシリトールのラムネ　ソーダ＆グレープ,228,https://www.lawson.co.jp/recommend/original/detail/img/l775804.jpg,86,0.1,0.8,25.9,25.2,0.7,0,https://www.lawson.co.jp/recommend/original/detail/1504477_1996.html
ゴールドマスター生　350ml,162,https://www.lawson.co.jp/recommend/original/detail/img/l785713.jpg,165,1.1,0,9.0〜15.0,11.9,0〜0.7,0〜0.07,https://www.lawson.co.jp/recommend/original/detail/1474644_1996.html
ゴールドマスター生　500ml,226,https://www.lawson.co.jp/recommend/original/detail/img/l785714.jpg,235,1.5,0,13.0〜22.0,17,0〜1.0,0〜0.1,https://www.lawson.co.jp/recommend/original/detail/1474643_1996.html
ゴールドマスター生　糖質70％オフ　350ml,162,https://www.lawson.co.jp/recommend/original/detail/img/l785716.jpg,88,0.4,0,1.0〜6.0,3.2,0〜0.4,0〜0.07,https://www.lawson.co.jp/recommend/original/detail/1474642_1996.html
ゴールドマスター生　糖質70％オフ　500ml,226,https://www.lawson.co.jp/recommend/original/detail/img/l785717.jpg,125,0.5,0,1.0〜8.0,4.5,0〜0.5,0〜0.1,https://www.lawson.co.jp/recommend/original/detail/1474641_1996.html
カーサ・スベルカソー　シャルドネ,640,https://www.lawson.co.jp/recommend/original/detail/img/l466032.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1408166_1996.html
カーサ・スベルカソー　メルロー,640,https://www.lawson.co.jp/recommend/original/detail/img/l757767.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1408167_1996.html
カーサ・スベルカソー　カベルネ・ソーヴィニヨン,640,https://www.lawson.co.jp/recommend/original/detail/img/l466030.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1408168_1996.html
カーサ・スベルカソー　カルメネール,640,https://www.lawson.co.jp/recommend/original/detail/img/l466035.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1408169_1996.html
カーサ・スベルカソー　プレミアム　レッド・ブレンド,878,https://www.lawson.co.jp/recommend/original/detail/img/l762430.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1491975_1996.html
サンガリア　ゼロサワー　レモン　265ml,100,https://www.lawson.co.jp/recommend/original/detail/img/l790693.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1510734_1996.html
サンガリア　ゼロサワー　ストロングドライ　無糖　265ml,100,https://www.lawson.co.jp/recommend/original/detail/img/l790692.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1510733_1996.html
カルビー　ポテトチップス　しおバター味,168,https://www.lawson.co.jp/recommend/original/detail/img/l788941.jpg,306,3,19.5,29.6,N/A,N/A,0.7,https://www.lawson.co.jp/recommend/original/detail/1510718_1996.html
純水仕立てしゃきっと果実　オレンジ＆マンゴー,168,https://www.lawson.co.jp/recommend/original/detail/img/l794079.jpg,63,0,0,15.7,15.7,0,0.2,https://www.lawson.co.jp/recommend/original/detail/1510717_1996.html
不二家　生ミルキー　りんご,312,https://www.lawson.co.jp/recommend/original/detail/img/l788750.jpg,20,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1510658_1996.html
ビタミンC　パンテノールマスク　30枚入り,990,https://www.lawson.co.jp/recommend/original/detail/img/l790534_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1510735_1996.html
THE おさつ　紅はるかペースト使用バター香るお芋ラテ,298,https://www.lawson.co.jp/recommend/original/detail/img/l790749.jpg,148,2.6,2.6,28.5,N/A,N/A,0.3,https://www.lawson.co.jp/recommend/original/detail/1510285_1996.html
ひざつき製菓　極濃トリュフバターつな旨揚げ,171,https://www.lawson.co.jp/recommend/original/detail/img/l791986.jpg,165,1.8,10.4,16.1,N/A,N/A,0.8,https://www.lawson.co.jp/recommend/original/detail/1510248_1996.html
ノースカラーズ　桔梗信玄餅グミ,203,https://www.lawson.co.jp/recommend/original/detail/img/l789377.jpg,133,1.7,0.3,30.8,N/A,N/A,0.02,https://www.lawson.co.jp/recommend/original/detail/1510247_1996.html
UHA味覚糖　特濃ミルク8.2　桔梗信玄餅味,238,https://www.lawson.co.jp/recommend/original/detail/img/l788336.jpg,19,0.1,0.4,3.7,N/A,N/A,0.02,https://www.lawson.co.jp/recommend/original/detail/1510246_1996.html
ブルックラディ蒸留所のラディハイボール,600,https://www.lawson.co.jp/recommend/original/detail/img/l790023.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1510245_1996.html
徳島産業　和三盆工房　蜜芋紅はるか,228,https://www.lawson.co.jp/recommend/original/detail/img/l790403.jpg,88,N/A,N/A,N/A,N/A,N/A,N/A,https://www.lawson.co.jp/recommend/original/detail/1510224_1996.html
キンレイ　天下一品監修ラーメン,516,https://www.lawson.co.jp/recommend/original/detail/img/l692782_1.jpg,471,20.9,21.7,49.8,46.4,3.4,5.5,https://www.lawson.co.jp/recommend/original/detail/1498080_1996.html
キンレイ　家系総本山吉村家監修　豚骨醤油ラーメン,516,https://www.lawson.co.jp/recommend/original/detail/img/l750859.jpg,434,21.1,16.1,53.3,49.2,4.1,6.2,https://www.lawson.co.jp/recommend/original/detail/1498081_1996.html
日清食品冷凍　阿吽監修濃厚胡麻香る担担麺,397,https://www.lawson.co.jp/recommend/original/detail/img/l760032_1.jpg,631,27.8,25.3,76.5,69.4,7.1,7.1,https://www.lawson.co.jp/recommend/original/detail/1498082_1996.html
日清食品　麺屋一燈　濃厚魚介つけ麺,397,https://www.lawson.co.jp/recommend/original/detail/img/l720232.jpg,712,21.8,24.6,103.1,98.7,4.4,4.7,https://www.lawson.co.jp/recommend/original/detail/1498083_1996.html
日清食品冷凍　無鉄砲　豚そば,430,https://www.lawson.co.jp/recommend/original/detail/img/l618892.jpg,538,20.4,22.3,67.1,60.7,6.4,8.1,https://www.lawson.co.jp/recommend/original/detail/1498084_1996.html
ニチレイ　天下一品監修炒飯,365,https://www.lawson.co.jp/recommend/original/detail/img/l692783.jpg,588,15,17.7,92.7,91.8,0.9,4.5,https://www.lawson.co.jp/recommend/original/detail/1498085_1996.html
マルハニチロ　ナガラ食品監修ホルモン炒飯,365,https://www.lawson.co.jp/recommend/original/detail/img/l660963.jpg,548,13.2,18.4,83.4,81.5,1.9,3.8,https://www.lawson.co.jp/recommend/original/detail/1498086_1996.html
エスフーズ　ナガラ食品監修ホルモン焼,322,https://www.lawson.co.jp/recommend/original/detail/img/l612074.jpg,109,10.9,6.3,3.4,2.1,1.3,1.4,https://www.lawson.co.jp/recommend/original/detail/1498087_1996.html
ラ・ピッコラ・ターヴォラ監修　マルゲリータ,599,https://www.lawson.co.jp/recommend/original/detail/img/l692773.jpg,538,23,21.6,64.9,60.7,4.2,2.6,https://www.lawson.co.jp/recommend/original/detail/1498088_1996.html
ラ・ピッコラ・ターヴォラ監修　クアトロフォルマッジ,599,https://www.lawson.co.jp/recommend/original/detail/img/l725466.jpg,508,23.4,19.6,61.1,58,3.1,2.3,https://www.lawson.co.jp/recommend/original/detail/1498089_1996.html
ノースイ　完熟生パインバー,181,https://www.lawson.co.jp/recommend/original/detail/img/l777692.jpg,22,0.2,0,5.5,N/A,N/A,0,https://www.lawson.co.jp/recommend/original/detail/1505614_1996.html
味の素冷凍食品　 辻口博啓監修　ショコラテリーヌ,538,https://www.lawson.co.jp/recommend/original/detail/img/l744385_1.jpg,176,2.5,12,15.1,14,1.1,0.03,https://www.lawson.co.jp/recommend/original/detail/1490001_1996.html
味の素冷凍食品　 辻口博啓監修　狭山抹茶テリーヌ,538,https://www.lawson.co.jp/recommend/original/detail/img/l744386_1.jpg,186,2.6,13,15,14.3,0.7,0.04,https://www.lawson.co.jp/recommend/original/detail/1490002_1996.html
NL　果実とナッツのヨーグルト,243,https://www.lawson.co.jp/recommend/original/detail/img/l609560_4.jpg,142,5.7,4.8,21.4,16.7,4.7,0.1,https://www.lawson.co.jp/recommend/original/detail/1427699_1996.html
