旨辛スンドゥブ,358円（税込386.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101290/784F4BDED00864C1BB576976242DFCA5.jpg,https://www.sej.co.jp/products/a/item/101290/,193kcal,15.6g,10.0g,11.7g,8.6g,3.1g,3.1g
７プレミアムミートボール,110円（税込118.80円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/106630/585413FA8AE59E602D39FDA5A6B72D12.jpg,https://www.sej.co.jp/products/a/item/106630/,216kcal,9.4g,11.6g,19.1g,18.3g,0.8g,1.8g
７プレミアムひじき煮,138円（税込149.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101884/68EAEDB505068127CD934389E9FA0B24.jpg,https://www.sej.co.jp/products/a/item/101884/,56kcal,2.9g,1.6g,9.2g,5.8g,3.4g,0.9g
７プレミアム北海道男爵いもと牛肉の肉じゃが,318円（税込343.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105481/08F9016B32D7C75B6D6A4B37AAFD877E.jpg,https://www.sej.co.jp/products/a/item/105481/,204kcal,9.8g,7.6g,25.4g,22.6g,2.8g,2.2g
ひとくち焼ちくわの磯辺揚げチーズ,278円（税込300.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102859/0B10BED35BDC78FF3F927F103154A3AF.jpg,https://www.sej.co.jp/products/a/item/102859/,264kcal,11.0g,14.9g,21.7g,21.0g,0.7g,2g
野菜のうまみ広島の味だんご汁,328円（税込354.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103202/5431906049A3EAA7585ABB09E4744F2E.jpg,https://www.sej.co.jp/products/a/item/103202/,201kcal,11.4g,2.3g,35.5g,31.8g,3.7g,2.3g
ふわふわ山芋キャベツ焼き,328円（税込354.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102691/8BBF254BC0B3246F01D38B7E24BD70BB.jpg,https://www.sej.co.jp/products/a/item/102691/,152kcal,4.4g,7.7g,17.3g,15.0g,2.3g,2.3g
越後味噌仕立ての豚汁新潟県産豚肉入り,328円（税込354.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105018/A66A74EA8DE3B7D395C9717BB6EC3806.jpg,https://www.sej.co.jp/products/a/item/105018/,138kcal,9.7g,5.0g,15.0g,11.9g,3.1g,2.3g
７プレミアム半熟塩味のゆでたまご１個入り,98円（税込105.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102395/76D86F1EF3BF59F504280772FA82F44A.jpg,https://www.sej.co.jp/products/a/item/102395/,83kcal,6.7g,6.3g,0.0g,0.0g,0.0g,0.6g
ぽてとチーズもっち,258円（税込278.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103092/E4DDE1338D123127DF0B639B85DDDEAA.jpg,https://www.sej.co.jp/products/a/item/103092/,199kcal,4.9g,6.6g,31.0g,29.1g,1.9g,0.75g
千とせ本店監修肉吸い,368円（税込397.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107391/67AEC5D714332D77223E883236F117F4.jpg,https://www.sej.co.jp/products/a/item/107391/,125kcal,12.3g,7.8g,1.7g,1.1g,0.6g,2.7g
７プレミアム豚汁,238円（税込257.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105536/5ED93A66FDB6B5263E399D999632DC09.jpg,https://www.sej.co.jp/products/a/item/105536/,140kcal,6.0g,9.7g,9.0g,6.2g,2.8g,2.6g
７プレミアムとうもろこしのポタージュ,268円（税込289.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102908/E20A8AD47A3681FDFFD1BE40880460FB.jpg,https://www.sej.co.jp/products/a/item/102908/,166kcal,3.7g,8.2g,20.9g,17.8g,3.1g,1.8g
７プレミアム味付きとろろ,158円（税込170.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101364/71BD1B456AE9B4FC18E19C2F8FFE3AF9.jpg,https://www.sej.co.jp/products/a/item/101364/,48kcal,2.0g,0.0g,10.4g,9.4g,1.0g,1g
鉄板焼きニラチヂミ,338円（税込365.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101502/93CC72FEDDBBD1CA2EBE5704EEED4D9A.jpg,https://www.sej.co.jp/products/a/item/101502/,298kcal,7.5g,8.1g,50.1g,47.3g,2.8g,2.9g
砂肝にんにくブロッコリー,328円（税込354.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102725/68DFC6948E37463C9698150685EC8760.jpg,https://www.sej.co.jp/products/a/item/102725/,99kcal,11.1g,4.0g,5.2g,4.2g,1.0g,1g
枝豆沖縄の塩シママース使用,198円（税込213.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107353/093C7495162BFA8B02D8FA72F57F06C0.jpg,https://www.sej.co.jp/products/a/item/107353/,94kcal,8.3g,4.1g,8.0g,3.9g,4.1g,0.63g
生姜香る中身汁,330円（税込356.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/100238/92E30E89B8BF9CE479575F02CE59149C.jpg,https://www.sej.co.jp/products/a/item/100238/,109kcal,10.7g,5.4g,5.6g,3.3g,2.3g,2.8g
炭火焼ミックスホルモン（塩）,428円（税込462.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107440/B11E67CA64B7C6D03A35884F6BB7DEA3.jpg,https://www.sej.co.jp/products/a/item/107440/,317kcal,30.4g,20.3g,3.4g,2.7g,0.7g,3.3g
７プレミアムさばの塩焼,348円（税込375.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/104648/26E791986CC53E2970C9C12765D5B4B5.jpg,https://www.sej.co.jp/products/a/item/104648/,277kcal,17.1g,23.1g,0.2g,0.2g,0.0g,1.1g
７プレミアム切干し大根煮,138円（税込149.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101864/99CBE73D674AAEBA232F3D0684159F13.jpg,https://www.sej.co.jp/products/a/item/101864/,42kcal,1.8g,1.1g,6.9g,5.3g,1.6g,1g
７プレミアム穂先メンマ,138円（税込149.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102004/B2CE16EEE2E392DB319B4E7A63EFF989.jpg,https://www.sej.co.jp/products/a/item/102004/,53kcal,1.5g,3.8g,4.0g,2.2g,1.8g,1.5g
丸かじりチキボンとポテトのチーズ焼き,398円（税込429.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101115/7FBA822AEBC6F048796DF31D88FF517D.jpg,https://www.sej.co.jp/products/a/item/101115/,363kcal,16.6g,18.7g,34.0g,30.6g,3.4g,2.3g
揚げだし豆腐,350円（税込378円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105060/6EB130FF40A5A33E4FFFD749DD53A0A5.jpg,https://www.sej.co.jp/products/a/item/105060/,263kcal,17.2g,16.7g,11.8g,10.2g,1.6g,2g
炭火焼ミックスホルモン（塩）,398円（税込429.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101226/846C98E801CC29CC2192C9EFB99234B2.jpg,https://www.sej.co.jp/products/a/item/101226/,268kcal,23.3g,17.7g,3.8g,3.8g,0.0g,3.5g
具だくさん赤だし豚汁,400円（税込432円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107399/3FD2DDF8876FC2B38F429FF53189FF69.jpg,https://www.sej.co.jp/products/a/item/107399/,209kcal,15.4g,11.9g,12.2g,7.9g,4.3g,3.5g
７プレミアム紀州南高梅うす塩味,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107212/50B055106BA93EE00AAB35A8E2E505A2.jpg,https://www.sej.co.jp/products/a/item/107212/,83kcal,1.1g,0.3g,20.0g,17.7g,2.3g,7g
濃い豆腐の冷やっこ（生姜入だし醤油付）,168円（税込181.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102525/825EE4A99E3AD48655D10A180D9B6F76.jpg,https://www.sej.co.jp/products/a/item/102525/,134kcal,11.7g,6.0g,8.9g,7.8g,1.1g,1.9g
おつまみ油揚げ（ねぎ・納豆）,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102964/B96966E8EC7B103F4AF2C10F0FB9FDCC.jpg,https://www.sej.co.jp/products/a/item/102964/,205kcal,18.5g,12.9g,4.9g,2.3g,2.6g,0.65g
キムチ鍋,428円（税込462.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107305/BB9FE0FC3E54ACAC9D4B08B0C4C7C4F5.jpg,https://www.sej.co.jp/products/a/item/107305/,181kcal,16.5g,7.7g,13.2g,9.5g,3.7g,4.4g
甘エビの唐揚げ,248円（税込267.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102731/05C733C88B8BDA5C56E4AEE52605215C.jpg,https://www.sej.co.jp/products/a/item/102731/,161kcal,11.9g,9.5g,7.1g,7.0g,0.1g,1.1g
野菜タンメンスープ,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/104717/18404A0748FE0C15412F89D1F3D99472.jpg,https://www.sej.co.jp/products/a/item/104717/,122kcal,8.3g,7.5g,6.6g,3.9g,2.7g,3.3g
７プレミアム赤魚の煮付,288円（税込311.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101352/6C62B562803C50131812853A5B3575EE.jpg,https://www.sej.co.jp/products/a/item/101352/,153kcal,25.6g,3.2g,5.5g,5.5g,0.0g,1.7g
７プレミアムおでん,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/105397/B9863683C0AB0C31D9ED8CB939AAC4AF.jpg,https://www.sej.co.jp/products/a/item/105397/,184kcal,13.6g,6.8g,17.9g,16.0g,1.9g,5.2g
７プレミアムコールスロー,128円（税込138.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250171/F646CD1469DF421F9E989F775EC95956.jpg,https://www.sej.co.jp/products/a/item/250171/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
プリプリ海老のパスタサラダ,338円（税込365.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103194/5AD1B949CC05ACCD20B39D56FBF0C3DC.jpg,https://www.sej.co.jp/products/a/item/103194/,215kcal,10.8g,4.7g,33.7g,30.8g,2.9g,2.6g
たんぱく質が摂れる鶏むね肉サラダ,448円（税込483.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/100624/8D44F21A37B29DF7E7727557D17FE892.jpg,https://www.sej.co.jp/products/a/item/100624/,191kcal,20.6g,9.8g,5.6g,4.5g,1.1g,2.3g
７プレミアムマカロニサラダ,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102930/E74E612F938B777E3AEC3B68F5FE5B24.jpg,https://www.sej.co.jp/products/a/item/102930/,208kcal,4.8g,15.8g,12.3g,11.0g,1.3g,1g
たんぱく質が摂れる鶏むね肉サラダ,438円（税込473.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102134/EA3CCB6FA50E0DCE72DBE1626EC9BC83.jpg,https://www.sej.co.jp/products/a/item/102134/,191kcal,20.7g,10.6g,3.8g,2.7g,1.1g,2.7g
７プレミアムごぼうサラダ,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101888/12C4152B2D218D30883581182EC3132A.jpg,https://www.sej.co.jp/products/a/item/101888/,142kcal,1.6g,10.9g,10.6g,8.2g,2.4g,1.1g
アスパラベーコン＆タルタルポテト,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/100627/9192FE5257078277957AA5C782675DB8.jpg,https://www.sej.co.jp/products/a/item/100627/,190kcal,5.5g,10.6g,19.1g,17.0g,2.1g,0.9g
７プレミアムごぼうサラダ,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102158/B34497253D0584D999EEEA3A0CB57A9E.jpg,https://www.sej.co.jp/products/a/item/102158/,137kcal,1.4g,10.5g,10.2g,8.0g,2.2g,1g
７プレミアムコールスロー,128円（税込138.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250289/E900A5060427E70F3AC1AB3E2683333B.jpg,https://www.sej.co.jp/products/a/item/250289/,45kcal,1.9g,0.3g,10.1g,7.4g,2.7g,0.1g
７プレミアムたまごサラダ,138円（税込149.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101914/9F418ADD73E4426C636FFC9D9AB35363.jpg,https://www.sej.co.jp/products/a/item/101914/,211kcal,7.6g,19.1g,2.3g,2.0g,0.3g,1.1g
いわしのマリネオリーブオイル仕立て,278円（税込300.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103259/FAE127C9CF3E2DCF5146DBCF38A5883D.jpg,https://www.sej.co.jp/products/a/item/103259/,118kcal,9.6g,6.4g,5.7g,5.1g,0.6g,1.1g
７プレミアム千切りキャベツ,118円（税込127.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250034/796D142E6BC23C8255FBCD1F86A187C1.jpg,https://www.sej.co.jp/products/a/item/250034/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
比叡ゆばとブロッコリーのおかか和え,278円（税込300.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103205/8167F2BD5D175940AD11939B0F1A4051.jpg,https://www.sej.co.jp/products/a/item/103205/,56kcal,5.7g,2.4g,4.0g,1.9g,2.1g,1.2g
大葉と海老の明太子クリームパスタサラダ,368円（税込397.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/107412/969180728AF7DA82622F53A637E1474C.jpg,https://www.sej.co.jp/products/a/item/107412/,286kcal,13.9g,8.9g,39.2g,36.0g,3.2g,2.3g
７プレミアムレタスサラダ,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/251185/3C0AD4187D6E984C4F887B1EC8D3678A.jpg,https://www.sej.co.jp/products/a/item/251185/,12kcal,0.7g,0.1g,2.7g,1.5g,1.2g,0g
７プレミアムマカロニサラダ,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/102942/4B7BC69D1AEA9B705EF9CB50BFC35749.jpg,https://www.sej.co.jp/products/a/item/102942/,183kcal,4.6g,13.7g,11.0g,9.8g,1.2g,1g
７プレミアム大根サラダ,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250044/045CC569ACA89F547858056EF11FF7F2.jpg,https://www.sej.co.jp/products/a/item/250044/,21kcal,0.7g,0.1g,5.5g,3.6g,1.9g,0.05g
７プレミアム千切りキャベツ,118円（税込127.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/250117/35265324ECF13133EA02A95E3C0AF22A.jpg,https://www.sej.co.jp/products/a/item/250117/,35kcal,2.0g,0.3g,7.8g,5.1g,2.7g,0.02g
信州味噌使用肉味噌ラーメンサラダ,398円（税込429.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103186/5812C344E743B7998BED15C59BE75E64.jpg,https://www.sej.co.jp/products/a/item/103186/,380kcal,13.5g,10.2g,60.1g,57.1g,3.0g,2.6g
７プレミアムポテトサラダ,138円（税込149.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101872/A70B79083C4CD8F0FBF7A09DF77055F3.jpg,https://www.sej.co.jp/products/a/item/101872/,163kcal,1.8g,9.7g,18.0g,16.3g,1.7g,0.9g
大山どりのごまごまチキン,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103231/DB6CC4240323CF4E147DD3FACC4070A6.jpg,https://www.sej.co.jp/products/a/item/103231/,321kcal,17.7g,16.7g,25.7g,24.4g,1.3g,1.7g
但馬の味どりのシャキシャキ野菜サラダ,448円（税込483.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/101381/30272FF29193FED47D5AC311A81B0241.jpg,https://www.sej.co.jp/products/a/item/101381/,177kcal,16.5g,7.7g,11.9g,9.1g,2.8g,3.1g
ピリッ！とからっキュウ,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/100259/94FA58D5B9D72759A47ECB7CC1BB91E5.jpg,https://www.sej.co.jp/products/a/item/100259/,31kcal,2.0g,0.8g,4.6g,3.5g,1.1g,1.8g
ポン酢で食べる砂ずりと玉ねぎスライス,258円（税込278.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/103189/D0E06BC9302097F8755CA0025299B525.jpg,https://www.sej.co.jp/products/a/item/103189/,63kcal,12.6g,0.8g,1.8g,1.1g,0.7g,1.9g
ひとくち包みみたらし,150円（税込162円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/112426/8CB5E8B0946F892914CAEEBE7806A85D.jpg,https://www.sej.co.jp/products/a/item/112426/,217kcal,1.7g,0.4g,51.8g,51.3g,0.5g,0.4g
近江ほうじ茶のチーズケーキ,260円（税込280.80円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114544/B5F938ED27CF5CA244BEDF3E84DEBEE4.jpg,https://www.sej.co.jp/products/a/item/114544/,196kcal,3.6g,13.0g,16.6g,15.7g,0.9g,0.24g
阿蘇小国ジャージー牛乳使用ミルクムースシュー,180円（税込194.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114547/3E22B9769726C3FDA031D2426E8210CB.jpg,https://www.sej.co.jp/products/a/item/114547/,197kcal,4.2g,14.5g,12.4g,12.2g,0.2g,0.19g
ずっしり塩大福,188円（税込203.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114294/C648A1B0D69EFF2B255426DA6CB225B8.jpg,https://www.sej.co.jp/products/a/item/114294/,213kcal,4.9g,0.7g,47.8g,45.8g,2.0g,0.85g
出雲ぜんざい学会監修ひんやり出雲ぜんざい,340円（税込367.20円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114549/FDBE47A551CABDB45A3FD022AAB68236.jpg,https://www.sej.co.jp/products/a/item/114549/,298kcal,5.9g,0.2g,72.2g,64.3g,7.9g,0.16g
バター香るフィナンシェ,280円（税込302.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114546/4C107620F241B973B96218D5D016D0E1.jpg,https://www.sej.co.jp/products/a/item/114546/,277kcal,4.5g,22.1g,15.7g,14.3g,1.4g,0.14g
ずっしり草もち,188円（税込203.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111496/9351EF16123DD557A7EC46AE6BCE8416.jpg,https://www.sej.co.jp/products/a/item/111496/,185kcal,3.8g,0.7g,42.0g,39.5g,2.5g,0.14g
白バラ牛乳使用ミルクプリンケ―キ,350円（税込378円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114548/B957969D316B7DFA44DAF13665876C7E.jpg,https://www.sej.co.jp/products/a/item/114548/,341kcal,5.4g,23.6g,27.0g,26.5g,0.5g,0.16g
ずっしり豆大福,188円（税込203.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111495/1FCD00952750FA013A8247E0384AE317.jpg,https://www.sej.co.jp/products/a/item/111495/,192kcal,6.1g,0.7g,42.4g,38.0g,4.4g,0.64g
たっぷりホイップのダブルシュー近江ほうじ茶,220円（税込237.60円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114543/6520B182FE613EE6E84B11DFFE1FD06A.jpg,https://www.sej.co.jp/products/a/item/114543/,271kcal,4.5g,18.4g,22.2g,21.4g,0.8g,0.19g
ずんだが主役のお団子,350円（税込378円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/111749/F86B4E444986187EDD281BF1DF429713.jpg,https://www.sej.co.jp/products/a/item/111749/,385kcal,9.0g,6.5g,74.5g,70.9g,3.6g,0.91g
くちどけクリーム＆シフォンケーキ,370円（税込399.60円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/114550/3649382F45CC4F8747340A5E6EAC3310.jpg,https://www.sej.co.jp/products/a/item/114550/,421kcal,5.1g,32.5g,27.2g,26.8g,0.4g,0.21g
【盛盛】若鶏のからあげ（むね）２０個,"1,120円（税込1,209.60円）",https://img-afd.7api-01.dp1.sej.co.jp/item-image/150524/AB9AB464820837977EACC70A2A467F6E.jpg,https://www.sej.co.jp/products/a/item/150524/,N/A,93.2g,66.2g,70.1g,66.8g,3.3g,8.3g
ＢＩＧポークフランク,184円（税込198.72円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150471/C8876B76F71EE2DAAD75661ADBC1CA9D.jpg,https://www.sej.co.jp/products/a/item/150471/,288kcal,10.5g,23.7g,8.0g,7.9g,0.1g,1.9g
炭火焼き鳥（塩）,176円（税込190.08円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150403/515EFDF05FFFBE1F2649DFD3E55F832D.jpg,https://www.sej.co.jp/products/a/item/150403/,66kcal,9.6g,3.0g,0.3g,0.3g,0.0g,0.9g
若鶏のからあげ（もも）５個入り,280円（税込302.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150522/F260E65A1AC7DD4613C851D2EB5C53C0.jpg,https://www.sej.co.jp/products/a/item/150522/,291kcal,18.5g,15.8g,18.9g,18.5g,0.4g,1.7g
ジューシー粗挽きソーセージ,139円（税込150.12円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150111/5ADBC523C30BFB4ED4A213DC667A1330.jpg,https://www.sej.co.jp/products/a/item/150111/,191kcal,6.5g,17.9g,1.2g,1.2g,0.0g,1g
【盛盛】若鶏のからあげ（もも）２０個,"1,120円（税込1,209.60円）",https://img-afd.7api-01.dp1.sej.co.jp/item-image/150523/DBF048BCBB026D42D09C21EF09B2ED3C.jpg,https://www.sej.co.jp/products/a/item/150523/,N/A,74.0g,63.1g,75.5g,73.9g,1.6g,6.8g
スパイスチキンレッド,232円（税込250.56円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150370/656DBCC09BD07FBBDC68BBAEDCB31FE6.jpg,https://www.sej.co.jp/products/a/item/150370/,225kcal,14.4g,13.5g,11.6g,11.0g,0.6g,1.3g
若鶏のからあげ（むね）５個入り,280円（税込302.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150520/D2CD9B47C7F7722451353EF448C8D929.jpg,https://www.sej.co.jp/products/a/item/150520/,311kcal,23.3g,16.6g,17.5g,16.7g,0.8g,2.1g
ザクチキ（背徳のマシマシ）,223円（税込240.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150319/820F88207FC15718395BCBEDE175188F.jpg,https://www.sej.co.jp/products/a/item/150319/,213kcal,11.3g,13.7g,11.3g,10.8g,0.5g,1.9g
北海道産じゃがいもの牛肉コロッケ,100円（税込108円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150587/2F4580554159DA06478696068F2FE433.jpg,https://www.sej.co.jp/products/a/item/150587/,224kcal,3.1g,15.5g,18.6g,17.4g,1.2g,0.6g
スパイスチキン,223円（税込240.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150071/38903E1189C8A4DBA44C2FC1D1A6F84A.jpg,https://www.sej.co.jp/products/a/item/150071/,200kcal,14.2g,11.0g,11.2g,10.8g,0.4g,1.3g
炭火焼き鳥（タレ）,176円（税込190.08円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150399/7F4271A5F47EA0762492D33D9C629247.jpg,https://www.sej.co.jp/products/a/item/150399/,73kcal,10.1g,3.2g,0.9g,0.9g,0.0g,0.7g
おでんもっちりちくわぶ,121円（税込130.68円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120023/95B9DB6838C50141BFC0B6145503EB2D.jpg,https://www.sej.co.jp/products/a/item/120023/,62kcal,2.3g,0.2g,13.0g,12.2g,0.8g,0.3g
おでん味しみ大根,112円（税込120.96円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120037/2380AF8B996B7849A6C96C60C653D483.jpg,https://www.sej.co.jp/products/a/item/120037/,8kcal,0.3g,0.1g,2.0g,1.3g,0.7g,0.2g
おでん味しみこんにゃく,112円（税込120.96円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120070/00E639D4272FB5648A539A2CD0BAB2ED.jpg,https://www.sej.co.jp/products/a/item/120070/,5kcal,0.1g,0.0g,1.8g,0.4g,1.4g,0.8g
おでん焼豆腐,112円（税込120.96円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120097/B4524F6E00295A831E363AA65C69D4F1.jpg,https://www.sej.co.jp/products/a/item/120097/,60kcal,5.4g,4.1g,0.7g,0.3g,0.4g,0.01g
おでん味しみ白こんにゃく,112円（税込120.96円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120034/0E11A84D3AD22C50A9C67072E01B32FA.jpg,https://www.sej.co.jp/products/a/item/120034/,3kcal,0.1g,0.3g,1.6g,0.3g,1.3g,1.1g
おでん味しみたまご,130円（税込140.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120069/2A340A6D04A4A7AB24BD9A21848F8554.jpg,https://www.sej.co.jp/products/a/item/120069/,77kcal,6.7g,4.9g,1.4g,1.3g,0.1g,0.6g
おでん木綿厚揚げ,121円（税込130.68円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120043/06BB1CFD905D02B277DCBA1E2829D063.jpg,https://www.sej.co.jp/products/a/item/120043/,67kcal,6.0g,4.4g,1.2g,0.8g,0.4g,0.03g
おでんなんこつ入り鶏つくね串,167円（税込180.36円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120048/AD7AB8E6B0B101EFEFB88A5F73E4AD41.jpg,https://www.sej.co.jp/products/a/item/120048/,66kcal,7.0g,4.0g,0.7g,0.5g,0.2g,0.8g
おでん味しみ白滝,112円（税込120.96円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120056/ECA8BA1D440DA1B98705D568EB7A4EDC.jpg,https://www.sej.co.jp/products/a/item/120056/,4kcal,0.1g,0.1g,1.8g,0.2g,1.6g,0.5g
おでんウインナー巻,121円（税込130.68円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120032/6D76889024181A79A954352B2CF01111.jpg,https://www.sej.co.jp/products/a/item/120032/,85kcal,4.5g,5.3g,5.0g,4.9g,0.1g,0.9g
おでん牛すじ串,181円（税込195.48円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120042/ACA794620BA1557A166587B483E55B8E.jpg,https://www.sej.co.jp/products/a/item/120042/,26kcal,3.8g,1.1g,0.3g,0.2g,0.1g,0.3g
おでんふんわりはんぺん,121円（税込130.68円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120150/EDDABB89FC69AD46087897F553DDE6C7.jpg,https://www.sej.co.jp/products/a/item/120150/,29kcal,3.6g,0.1g,3.6g,3.4g,0.2g,0.6g
おでんお餅の巾着,181円（税込195.48円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120050/6107E00EDD741BD298AB3950FC4FA0DC.jpg,https://www.sej.co.jp/products/a/item/120050/,96kcal,4.9g,3.1g,12.4g,12.0g,0.4g,0.01g
おでん味しみ糸こん,112円（税込120.96円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120064/AD0AD1DB7676276C0C720673A9C4BA26.jpg,https://www.sej.co.jp/products/a/item/120064/,5kcal,0.1g,0.1g,1.6g,0.2g,1.4g,0.4g
おでん５種野菜のさつま揚げ,139円（税込150.12円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120036/D0312EE0274A4AE473ED50F31415B960.jpg,https://www.sej.co.jp/products/a/item/120036/,65kcal,3.2g,2.0g,8.9g,8.5g,0.4g,1.1g
おでん味しみ大根,112円（税込120.96円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/120021/94BA35C963510B213D121723E9D9B332.jpg,https://www.sej.co.jp/products/a/item/120021/,12kcal,0.3g,0.1g,3.1g,2.2g,0.9g,0.4g
